order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel
O001382,2025-11-16,C0102,P1011,14,507.07,已取消,张伟,老客户复购
O001383,2025-12-09,C0091,P1012,37,334.53,已完成,刘洋,经销
O001384,2025-04-28,C0118,P1003,10,1641.45,已完成,张伟,展会线索
O001385,2025-07-07,C0110,P1012,24,362.24,已完成,张伟,直销
O001386,2025-04-09,C0017,P1003,16,1580.94,已完成,陈敏,直销
O001387,2025-03-10,C0061,P1004,12,708.35,已完成,赵磊,老客户复购
O001388,2025-10-31,C0068,P1006,8,2417.6,已完成,王强,经销
O001389,2025-06-16,C0109,P1006,13,2272.59,已完成,赵磊,老客户复购
O001390,2025-02-24,C0115,P1004,5,674.61,已完成,陈敏,展会线索
O001391,2025-04-07,C0097,P1007,16,976.0,已完成,刘洋,老客户复购
O001392,2025-09-07,C0073,P1001,6,752.51,已完成,陈敏,老客户复购
O001393,2025-05-05,C0102,P1012,44,366.23,已完成,赵磊,经销
O001394,2025-06-22,C0038,P1010,7,602.14,退货,刘洋,经销
O001395,2025-10-02,C0041,P1003,3,1658.87,已完成,刘洋,老客户复购
O001396,2025-03-06,C0018,P1004,14,618.95,已完成,赵磊,展会线索
O001397,2025-08-17,C0074,P1008,17,752.25,已完成,李娜,经销
O001398,2025-07-12,C0024,P1003,17,1637.0,已完成,刘洋,经销
O001399,2025-01-13,C0001,P1015,98,85.56,已完成,张伟,经销
O001400,2025-01-10,C0098,P1013,29,158.28,已完成,李娜,老客户复购
O001401,2025-06-23,C0069,P1015,80,80.2,已完成,王强,老客户复购
O001402,2025-04-20,C0062,P1011,21,446.9,已完成,赵磊,直销
O001403,2025-12-21,C0076,P1009,40,689.27,已完成,刘洋,经销
O001404,2025-04-19,C0077,P1008,6,735.99,已完成,王强,展会线索
O001405,2025-05-27,C0062,P1008,14,650.12,已完成,张伟,展会线索
O001406,2025-03-25,C0113,P1007,10,917.91,已完成,王强,老客户复购
O001407,2025-12-18,C0061,P1011,15,510.59,已完成,赵磊,老客户复购
O001408,2025-05-26,C0056,P1003,5,1479.52,已完成,陈敏,直销
O001409,2025-05-04,C0087,P1013,31,174.55,已完成,刘洋,经销
O001410,2025-03-24,C0120,P1004,15,644.65,已完成,刘洋,经销
O001411,2025-05-08,C0096,P1009,7,636.22,退货,王强,老客户复购
O001412,2025-03-10,C0092,P1003,14,1644.0,已完成,赵磊,展会线索
O001413,2025-09-05,C0035,P1016,89,99.03,已完成,陈敏,直销
O001414,2025-05-01,C0113,P1013,31,165.74,已完成,王强,展会线索
O001415,2025-08-16,C0097,P1016,91,92.53,已完成,李娜,经销
O001416,2025-03-10,C0106,P1012,14,331.67,已完成,王强,展会线索
O001417,2025-01-27,C0042,P1001,2,804.62,已完成,赵磊,展会线索
O001418,2025-05-08,C0043,P1011,3,457.45,已完成,张伟,直销
O001419,2025-11-15,C0045,P1010,29,590.48,已完成,李娜,老客户复购
O001420,2025-01-05,C0053,P1003,17,1681.97,已完成,王强,老客户复购
O001421,2025-07-26,C0084,P1012,29,373.57,已完成,陈敏,老客户复购
O001422,2025-12-18,C0023,P1009,8,678.5,已完成,王强,展会线索
O001423,2025-03-30,C0058,P1005,16,1502.04,已完成,李娜,直销
O001424,2025-06-30,C0049,P1006,11,2358.03,已完成,李娜,老客户复购
O001425,2025-06-05,C0085,P1008,24,756.03,已取消,刘洋,直销
O001426,2025-07-30,C0066,P1011,26,485.43,已完成,陈敏,直销
O001427,2025-02-22,C0097,P1009,41,615.82,已完成,陈敏,直销
O001428,2025-01-08,C0061,P1008,29,757.5,已完成,陈敏,直销
O001429,2025-06-04,C0119,P1011,9,498.3,已完成,赵磊,经销
O001430,2025-03-08,C0081,P1005,5,1270.8,已完成,陈敏,老客户复购
O001431,2025-12-25,C0002,P1001,17,738.48,已完成,刘洋,老客户复购
O001432,2025-09-16,C0037,P1008,19,640.51,已完成,李娜,经销
O001433,2025-12-22,C0025,P1007,17,936.88,已完成,李娜,直销
O001434,2025-09-26,C0073,P1004,6,660.13,已完成,王强,老客户复购
O001435,2025-02-01,C0049,P1015,94,78.82,已完成,陈敏,老客户复购
O001436,2025-10-03,C0101,P1013,41,168.07,已完成,李娜,经销
O001437,2025-12-08,C0088,P1003,16,1605.24,已完成,陈敏,展会线索
O001438,2025-10-06,C0118,P1001,12,821.81,已完成,刘洋,老客户复购
O001439,2025-06-29,C0097,P1014,95,36.57,已完成,陈敏,经销
O001440,2025-03-01,C0082,P1013,29,155.81,已完成,陈敏,老客户复购
O001441,2025-02-05,C0089,P1007,4,988.32,已完成,王强,经销
O001442,2025-11-21,C0063,P1005,5,1461.54,已完成,张伟,经销
O001443,2025-08-18,C0073,P1010,9,566.05,已完成,陈敏,直销
O001444,2025-06-24,C0081,P1002,9,1007.51,已完成,陈敏,展会线索
O001445,2025-08-26,C0024,P1002,8,1038.19,已完成,陈敏,老客户复购
O001446,2025-10-28,C0023,P1010,7,564.07,已完成,张伟,老客户复购
O001447,2025-04-28,C0027,P1008,20,762.46,已完成,赵磊,展会线索
O001448,2025-10-21,C0023,P1001,1,763.5,已完成,李娜,展会线索
O001449,2025-03-18,C0018,P1004,17,632.46,已完成,李娜,老客户复购
O001450,2025-10-31,C0035,P1003,10,1610.3,已完成,刘洋,经销
O001451,2025-02-22,C0045,P1007,12,1039.56,已完成,赵磊,老客户复购
O001452,2025-02-27,C0113,P1005,3,1257.96,已完成,刘洋,老客户复购
O001453,2025-03-19,C0094,P1001,3,756.92,已完成,张伟,经销
O001454,2025-08-08,C0057,P1005,5,1381.23,已完成,张伟,展会线索
O001455,2025-10-23,C0013,P1011,29,484.87,已完成,王强,展会线索
O001456,2025-04-03,C0078,P1004,10,704.54,已完成,张伟,经销
O001457,2025-01-08,C0071,P1004,12,653.97,已完成,赵磊,直销
O001458,2025-07-12,C0100,P1006,11,2366.74,已完成,张伟,老客户复购
O001459,2025-05-30,C0087,P1002,10,993.13,已完成,刘洋,展会线索
O001460,2025-11-19,C0019,P1002,4,1011.77,已完成,李娜,直销
O001461,2025-06-17,C0028,P1011,40,454.97,已完成,陈敏,经销
O001462,2025-11-14,C0008,P1003,12,1500.57,已完成,王强,展会线索
O001463,2025-10-17,C0061,P1005,15,1477.81,退货,陈敏,直销
O001464,2025-01-08,C0085,P1004,11,736.21,已完成,李娜,直销
O001465,2025-03-03,C0114,P1011,41,491.68,已完成,陈敏,直销
O001466,2025-05-01,C0090,P1006,3,2473.09,已完成,李娜,经销
O001467,2025-11-20,C0048,P1002,5,932.01,已完成,王强,展会线索
O001468,2025-03-08,C0097,P1014,51,35.74,已完成,张伟,经销
O001469,2025-01-17,C0081,P1002,6,947.19,已完成,陈敏,经销
O001470,2025-01-29,C0072,P1003,1,1509.39,已完成,张伟,经销
O001471,2025-04-27,C0112,P1005,7,1455.21,已完成,张伟,经销
O001472,2025-11-26,C0105,P1005,17,1344.62,已完成,刘洋,老客户复购
O001473,2025-11-12,C0048,P1009,8,644.65,已取消,李娜,直销
O001474,2025-01-21,C0052,P1002,12,984.9,已完成,赵磊,直销
O001475,2025-10-06,C0087,P1001,14,810.96,已完成,刘洋,老客户复购
O001476,2025-08-12,C0037,P1005,17,1369.78,已完成,张伟,经销
O001477,2025-11-30,C0052,P1008,42,733.86,退货,李娜,展会线索
O001478,2025-04-26,C0087,P1012,16,355.36,已完成,李娜,老客户复购
O001479,2025-01-10,C0061,P1002,9,1039.13,已完成,陈敏,经销
O001480,2025-06-27,C0061,P1003,4,1548.88,已完成,张伟,展会线索
O001481,2025-08-25,C0057,P1011,7,469.36,已完成,李娜,老客户复购
O001482,2025-11-09,C0069,P1002,4,985.71,已完成,李娜,经销
O001483,2025-08-17,C0091,P1009,25,664.62,已完成,刘洋,老客户复购
O001484,2025-09-12,C0002,P1001,12,767.79,已取消,刘洋,直销
O001485,2025-11-16,C0097,P1004,13,688.55,已完成,刘洋,经销
O001486,2025-05-10,C0061,P1012,6,382.56,已完成,张伟,经销
O001487,2025-01-17,C0025,P1009,11,673.48,已完成,王强,老客户复购
O001488,2025-11-18,C0044,P1013,34,174.4,已完成,陈敏,经销
O001489,2025-04-23,C0042,P1003,7,1606.5,已完成,陈敏,老客户复购
O001490,2025-09-02,C0050,P1002,5,1015.25,已完成,王强,直销
O001491,2025-12-14,C0013,P1010,29,564.37,已完成,陈敏,老客户复购
O001492,2025-12-06,C0063,P1001,13,787.07,已完成,陈敏,经销
O001493,2025-09-06,C0040,P1002,1,1051.98,已完成,赵磊,老客户复购
O001494,2025-08-05,C0067,P1012,9,370.51,已完成,陈敏,老客户复购
O001495,2025-05-22,C0005,P1002,10,939.13,已完成,赵磊,经销
O001496,2025-03-31,C0045,P1005,10,1457.68,已完成,李娜,展会线索
O001497,2025-06-06,C0097,P1007,12,944.29,已完成,王强,老客户复购
O001498,2025-03-20,C0109,P1003,10,1416.97,已完成,刘洋,展会线索
O001499,2025-03-27,C0016,P1016,88,104.26,已完成,张伟,老客户复购
O001500,2025-03-17,C0096,P1013,43,160.99,已完成,李娜,老客户复购
O001501,2025-03-12,C0109,P1008,14,716.38,已完成,刘洋,展会线索
O001502,2025-05-10,C0067,P1005,6,1423.53,已完成,刘洋,展会线索
O001503,2025-09-19,C0098,P1011,43,454.16,已完成,李娜,老客户复购
O001504,2025-10-23,C0094,P1003,6,1568.95,已完成,刘洋,老客户复购
O001505,2025-10-08,C0051,P1012,26,368.16,已完成,赵磊,直销
O001506,2025-05-07,C0117,P1003,16,1461.92,已完成,李娜,经销
O001507,2025-02-17,C0037,P1011,16,480.69,已完成,李娜,直销
O001508,2025-06-29,C0014,P1011,11,489.77,已完成,张伟,直销
O001509,2025-01-09,C0046,P1002,6,1068.72,已完成,陈敏,展会线索
O001510,2025-11-14,C0004,P1005,17,1387.73,已完成,刘洋,老客户复购
O001511,2025-07-05,C0114,P1002,17,1012.85,已完成,李娜,直销
O001512,2025-07-24,C0105,P1009,29,711.06,已完成,李娜,展会线索
O001513,2025-02-10,C0094,P1004,1,680.17,已取消,张伟,展会线索
O001514,2025-09-12,C0048,P1012,27,358.86,已完成,张伟,老客户复购
O001515,2025-12-03,C0025,P1001,13,712.27,已完成,陈敏,老客户复购
O001516,2025-07-01,C0111,P1007,15,965.08,已完成,张伟,老客户复购
O001517,2025-12-28,C0021,P1005,10,1371.02,已完成,刘洋,直销
O001518,2025-12-04,C0069,P1007,2,1017.46,已完成,张伟,经销
O001519,2025-11-13,C0038,P1005,10,1499.1,已取消,张伟,直销
O001520,2025-06-14,C0103,P1007,2,1060.26,已完成,赵磊,展会线索
O001521,2025-10-07,C0074,P1004,7,735.0,已完成,赵磊,经销
O001522,2025-06-24,C0037,P1001,14,743.94,已完成,李娜,展会线索
O001523,2025-01-29,C0110,P1013,16,176.52,已完成,刘洋,老客户复购
O001524,2025-12-26,C0083,P1011,39,513.91,已完成,刘洋,展会线索
O001525,2025-11-25,C0114,P1005,4,1470.67,已完成,李娜,经销
O001526,2025-10-29,C0041,P1007,11,1021.39,已完成,赵磊,老客户复购
O001527,2025-04-20,C0033,P1003,8,1675.93,已完成,赵磊,展会线索
O001528,2025-09-08,C0020,P1014,96,36.64,已取消,王强,老客户复购
O001529,2025-08-29,C0118,P1009,35,729.83,已完成,陈敏,展会线索
O001530,2025-07-31,C0068,P1002,17,991.64,已完成,王强,经销
O001531,2025-11-24,C0057,P1002,3,1029.75,已完成,李娜,展会线索
O001532,2025-03-18,C0057,P1014,110,38.7,已完成,刘洋,老客户复购
O001533,2025-05-06,C0094,P1008,19,734.79,已完成,陈敏,展会线索
O001534,2025-11-02,C0029,P1002,13,1001.25,已取消,张伟,直销
O001535,2025-10-30,C0100,P1016,63,92.48,退货,赵磊,直销
O001536,2025-08-19,C0026,P1006,3,2367.53,已完成,王强,直销
O001537,2025-11-12,C0080,P1007,14,1021.32,已完成,李娜,经销
O001538,2025-10-03,C0092,P1003,8,1584.06,已完成,张伟,老客户复购
O001539,2025-10-10,C0101,P1005,10,1405.83,已完成,赵磊,经销
O001540,2025-07-29,C0118,P1009,15,694.55,已完成,陈敏,老客户复购
O001541,2025-01-23,C0063,P1004,1,703.35,已完成,王强,老客户复购
O001542,2025-01-15,C0061,P1002,7,1041.12,已完成,李娜,经销
O001543,2025-10-04,C0092,P1001,1,801.11,已完成,王强,直销
O001544,2025-08-27,C0100,P1007,14,985.82,已完成,赵磊,经销
O001545,2025-07-29,C0030,P1010,38,598.33,已完成,刘洋,老客户复购
O001546,2025-12-10,C0079,P1009,26,636.12,已完成,李娜,展会线索
O001547,2025-07-16,C0049,P1010,16,600.86,已完成,刘洋,直销
O001548,2025-11-04,C0048,P1014,24,38.09,已完成,王强,直销
O001549,2025-01-28,C0051,P1003,16,1601.99,已完成,赵磊,展会线索
O001550,2025-05-20,C0050,P1008,17,721.92,已完成,张伟,老客户复购
O001551,2025-09-13,C0018,P1008,8,716.14,已完成,陈敏,展会线索
O001552,2025-03-16,C0076,P1011,41,447.43,已取消,张伟,经销
O001553,2025-02-08,C0061,P1013,38,162.76,已完成,赵磊,直销
O001554,2025-03-06,C0003,P1014,57,40.66,已完成,刘洋,展会线索
O001555,2025-06-04,C0026,P1003,11,1467.12,已完成,赵磊,直销
O001556,2025-09-01,C0026,P1012,41,341.17,已完成,赵磊,经销
O001557,2025-02-18,C0041,P1002,2,1061.91,已完成,刘洋,经销
O001558,2025-05-05,C0039,P1008,17,704.07,已完成,刘洋,展会线索
O001559,2025-06-22,C0105,P1010,4,571.51,退货,赵磊,直销
O001560,2025-04-18,C0047,P1005,8,1337.22,已完成,王强,展会线索
O001561,2025-10-28,C0011,P1005,1,1318.18,已完成,王强,直销
O001562,2025-10-27,C0042,P1011,27,516.29,已完成,刘洋,直销
O001563,2025-01-13,C0103,P1015,94,81.17,已完成,王强,直销
O001564,2025-11-12,C0081,P1003,14,1423.64,已完成,陈敏,经销
O001565,2025-11-23,C0063,P1011,13,509.78,已完成,陈敏,经销
O001566,2025-04-15,C0008,P1005,10,1385.09,已完成,刘洋,经销
O001567,2025-01-28,C0059,P1010,44,594.31,已完成,刘洋,经销
O001568,2025-02-27,C0046,P1015,93,84.31,已完成,王强,展会线索
O001569,2025-09-19,C0013,P1009,25,662.5,已完成,赵磊,直销
O001570,2025-09-25,C0044,P1013,38,171.02,已完成,陈敏,展会线索
O001571,2025-09-28,C0111,P1013,5,150.33,已完成,李娜,老客户复购
O001572,2025-10-24,C0110,P1003,13,1583.62,已完成,刘洋,直销
O001573,2025-08-01,C0025,P1006,8,2241.18,已完成,李娜,老客户复购
O001574,2025-09-12,C0096,P1006,17,2224.94,已完成,陈敏,经销
O001575,2025-12-25,C0008,P1012,17,357.52,已完成,李娜,经销
O001576,2025-05-21,C0012,P1011,27,483.85,已完成,李娜,直销
O001577,2025-06-07,C0049,P1011,43,474.84,已完成,张伟,经销
O001578,2025-04-08,C0106,P1003,8,1502.89,已取消,李娜,老客户复购
O001579,2025-02-24,C0035,P1012,27,364.16,已完成,刘洋,直销
O001580,2025-10-09,C0094,P1002,7,1060.91,已完成,陈敏,直销
O001581,2025-06-10,C0001,P1005,14,1415.39,已完成,刘洋,经销
O001582,2025-09-12,C0109,P1007,15,972.76,已完成,赵磊,老客户复购
O001583,2025-07-13,C0063,P1012,14,351.25,已完成,赵磊,经销
O001584,2025-08-02,C0105,P1014,44,38.57,已完成,刘洋,直销
O001585,2025-06-21,C0108,P1014,82,41.96,已完成,刘洋,直销
O001586,2025-08-14,C0091,P1007,8,960.26,已完成,张伟,老客户复购
O001587,2025-02-13,C0074,P1006,17,2510.47,已完成,刘洋,老客户复购
O001588,2025-03-27,C0006,P1003,9,1561.32,已完成,刘洋,直销
O001589,2025-09-01,C0037,P1003,13,1423.3,已完成,刘洋,老客户复购
O001590,2025-04-01,C0065,P1004,3,644.36,已完成,刘洋,老客户复购
O001591,2025-02-07,C0043,P1012,41,340.39,已完成,张伟,老客户复购
O001592,2025-06-22,C0120,P1010,31,561.69,已完成,刘洋,展会线索
O001593,2025-01-26,C0056,P1005,16,1362.76,已完成,陈敏,直销
O001594,2025-11-08,C0033,P1011,29,500.3,已完成,陈敏,直销
O001595,2025-12-08,C0088,P1015,118,85.93,已完成,赵磊,展会线索
O001596,2025-11-29,C0019,P1009,11,695.61,已完成,刘洋,直销
O001597,2025-11-24,C0111,P1003,15,1427.42,已完成,赵磊,老客户复购
O001598,2025-02-19,C0076,P1013,21,158.3,已完成,陈敏,经销
O001599,2025-06-05,C0061,P1015,28,84.93,已完成,刘洋,老客户复购
O001600,2025-03-10,C0007,P1013,10,177.14,已完成,王强,经销
O001601,2025-10-25,C0003,P1012,18,354.2,退货,赵磊,老客户复购
O001602,2025-09-13,C0091,P1007,17,906.86,已完成,刘洋,老客户复购
O001603,2025-03-01,C0093,P1011,18,475.58,已完成,张伟,老客户复购
O001604,2025-06-26,C0040,P1006,7,2369.12,已完成,王强,展会线索
O001605,2025-07-17,C0090,P1011,42,499.64,已完成,张伟,展会线索
O001606,2025-03-26,C0051,P1012,5,364.5,已完成,刘洋,经销
O001607,2025-02-07,C0091,P1012,17,333.33,已完成,赵磊,经销
O001608,2025-01-21,C0041,P1002,5,1055.23,已完成,王强,老客户复购
O001609,2025-04-23,C0093,P1014,12,41.4,已完成,李娜,经销
O001610,2025-12-05,C0021,P1006,7,2211.96,已完成,赵磊,经销
O001611,2025-10-16,C0038,P1016,29,95.3,已完成,王强,经销
O001612,2025-02-10,C0085,P1013,17,168.65,已完成,李娜,经销
O001613,2025-05-22,C0057,P1003,4,1632.37,已完成,赵磊,直销
O001614,2025-02-15,C0104,P1004,1,697.96,已完成,李娜,直销
O001615,2025-02-21,C0064,P1005,17,1293.67,已完成,陈敏,展会线索
O001616,2025-09-19,C0068,P1009,11,723.46,已完成,刘洋,老客户复购
O001617,2025-09-01,C0083,P1001,8,765.88,已完成,李娜,直销
O001618,2025-11-29,C0040,P1015,52,84.17,已完成,张伟,老客户复购
O001619,2025-11-07,C0065,P1012,29,346.35,已完成,赵磊,经销
O001620,2025-07-04,C0113,P1013,20,156.14,已完成,李娜,直销
O001621,2025-09-21,C0069,P1001,7,761.95,已完成,刘洋,展会线索
O001622,2025-03-05,C0060,P1009,17,665.88,已完成,赵磊,展会线索
O001623,2025-12-14,C0084,P1015,40,84.95,已完成,王强,经销
O001624,2025-08-09,C0060,P1004,9,715.35,已完成,陈敏,展会线索
O001625,2025-06-16,C0101,P1013,9,170.29,已完成,李娜,经销
O001626,2025-07-26,C0065,P1006,14,2115.15,已完成,张伟,老客户复购
O001627,2025-09-15,C0086,P1006,7,2370.95,已取消,李娜,经销
O001628,2025-01-23,C0057,P1004,17,700.17,已完成,张伟,经销
O001629,2025-12-05,C0085,P1009,42,686.69,已取消,陈敏,展会线索
O001630,2025-12-25,C0019,P1015,95,82.19,已完成,陈敏,经销
O001631,2025-08-04,C0031,P1011,44,445.87,已完成,张伟,展会线索
O001632,2025-09-02,C0098,P1016,101,92.52,已完成,陈敏,直销
O001633,2025-02-05,C0055,P1003,7,1608.86,已完成,陈敏,展会线索
O001634,2025-06-11,C0088,P1002,15,1008.13,已完成,张伟,经销
O001635,2025-12-11,C0118,P1001,14,820.34,已完成,陈敏,直销
O001636,2025-03-23,C0082,P1003,10,1574.29,已完成,赵磊,直销
O001637,2025-02-09,C0064,P1016,80,97.48,已完成,陈敏,展会线索
O001638,2025-10-26,C0097,P1013,15,158.81,已完成,王强,展会线索
O001639,2025-06-14,C0049,P1009,35,656.49,已完成,王强,直销
O001640,2025-12-05,C0003,P1013,43,170.58,已完成,李娜,展会线索
O001641,2025-07-21,C0067,P1010,3,626.43,已完成,陈敏,直销
O001642,2025-01-19,C0042,P1011,42,514.82,已完成,张伟,经销
O001643,2025-06-26,C0097,P1010,3,605.34,已完成,刘洋,经销
O001644,2025-08-12,C0058,P1011,39,472.64,已完成,王强,展会线索
O001645,2025-09-28,C0038,P1012,15,364.4,已完成,陈敏,经销
O001646,2025-05-11,C0040,P1005,10,1454.02,已完成,张伟,老客户复购
O001647,2025-06-06,C0096,P1005,5,1371.86,已完成,刘洋,经销
O001648,2025-05-02,C0050,P1005,14,1462.76,已完成,张伟,直销
O001649,2025-06-09,C0009,P1015,48,84.24,已完成,陈敏,老客户复购
O001650,2025-12-02,C0094,P1009,7,688.99,已完成,刘洋,展会线索
O001651,2025-07-22,C0077,P1002,8,950.84,已完成,赵磊,经销
O001652,2025-11-03,C0116,P1002,16,1039.83,已完成,陈敏,直销
O001653,2025-10-28,C0104,P1008,16,712.22,已完成,王强,经销
O001654,2025-01-16,C0117,P1009,16,677.42,已完成,李娜,经销
O001655,2025-12-26,C0058,P1013,7,164.56,已完成,张伟,展会线索
O001656,2025-11-02,C0082,P1016,40,91.68,已完成,刘洋,展会线索
O001657,2025-08-20,C0056,P1004,5,703.2,已完成,李娜,直销
O001658,2025-10-05,C0115,P1005,17,1397.25,已完成,李娜,直销
O001659,2025-03-19,C0103,P1007,16,1076.16,已完成,王强,直销
O001660,2025-03-10,C0038,P1007,12,1020.28,已完成,陈敏,直销
O001661,2025-01-18,C0011,P1006,16,2274.93,已完成,陈敏,经销
