order_id,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost
O001582,7563.29,2056.42,1631.66,277.25,104.38
O001583,2854.31,686.37,640.2,121.01,88.81
O001584,943.85,198.15,236.71,33.46,31.09
O001585,1924.82,346.79,359.71,114.11,65.31
O001586,4929.71,916.07,666.11,287.09,62.71
O001587,21692.23,4104.53,3269.19,1685.02,739.41
O001588,6314.19,1273.34,1062.54,233.87,209.26
O001589,9883.78,2326.23,1897.75,806.96,244.24
O001590,1155.37,242.05,239.29,56.56,22.29
O001591,9103.77,1633.23,1729.25,564.13,226.87
O001592,9600.46,2076.35,1634.79,815.42,183.65
O001593,10974.42,1911.39,1786.42,590.79,328.67
O001594,7430.08,1395.93,1258.59,349.24,110.86
O001595,5289.48,1372.3,1030.2,295.89,197.72
O001596,4130.93,1091.72,733.02,222.07,83.74
O001597,11333.41,2604.92,1930.11,915.88,266.53
O001598,1798.8,450.58,428.57,79.01,18.51
O001599,1373.41,350.01,205.0,113.74,24.71
O001600,985.52,219.32,211.71,75.29,9.6
O001601,3552.51,859.26,611.1,198.51,123.17
O001602,8612.05,1980.18,1631.72,571.09,121.91
O001603,4569.76,1213.38,1051.76,364.86,141.79
O001604,8265.03,2032.1,1529.44,307.21,180.77
O001605,10495.61,2367.8,1945.16,754.84,218.73
O001606,1087.63,237.4,244.39,33.14,27.91
O001607,3680.17,948.04,654.88,145.58,42.99
O001608,2230.52,517.89,518.41,131.64,38.86
O001609,264.06,51.43,63.49,22.63,4.78
O001610,8001.36,2163.53,1242.42,557.73,290.17
O001611,1614.75,289.27,272.31,130.68,14.52
O001612,1547.14,392.68,352.57,90.93,24.33
O001613,3046.27,608.5,516.62,282.5,47.76
O001614,335.72,75.85,70.04,27.69,11.67
O001615,11434.62,2625.46,2331.48,538.89,236.1
O001616,4236.42,770.25,731.63,232.57,103.47
O001617,2792.27,681.06,536.22,285.79,65.59
O001618,2448.04,437.5,431.81,198.4,43.78
O001619,5894.99,1394.11,956.65,337.55,95.97
O001620,1816.94,462.25,385.62,95.6,42.67
O001621,2545.69,601.99,406.03,136.18,54.53
O001622,6135.23,1159.61,1060.76,490.02,149.3
O001623,1831.66,438.2,404.29,93.12,40.75
O001624,3926.96,758.71,591.02,194.26,73.0
O001625,841.14,180.5,125.46,56.3,27.88
O001626,17299.82,4440.58,2689.33,674.81,387.59
O001627,7987.57,1515.05,1540.67,416.04,148.65
O001628,6578.77,1235.22,991.12,230.75,203.48
O001629,16408.93,3031.96,2685.88,1187.01,263.01
O001630,4775.73,1013.69,741.61,351.82,76.46
O001631,11220.45,2414.77,2526.22,413.21,210.44
O001632,5223.31,1421.74,1009.67,221.33,128.0
O001633,5413.51,1323.19,947.6,489.12,134.84
O001634,6521.68,1767.56,1375.08,545.7,288.26
O001635,4939.59,879.41,1112.55,286.73,143.86
O001636,7173.47,1543.57,1581.43,472.84,226.81
O001637,4663.65,932.58,890.43,329.21,122.64
O001638,1395.15,296.02,257.61,71.85,24.38
O001639,13642.92,2521.81,3125.38,971.12,217.65
O001640,3704.33,965.33,854.86,357.41,64.59
O001641,859.48,239.27,158.03,75.65,11.11
O001642,11489.14,2106.52,2339.48,727.21,418.01
O001643,853.21,188.13,142.51,83.12,25.26
O001644,10322.69,1960.13,1982.42,533.72,179.47
O001645,3294.36,584.37,655.84,239.44,101.72
O001646,6807.0,1342.08,1333.1,290.06,98.23
O001647,3350.93,838.23,509.77,128.34,92.49
O001648,8805.79,2150.05,1548.61,390.67,269.98
O001649,2372.9,541.32,501.05,98.35,73.95
O001650,2601.22,676.89,507.31,117.56,42.94
O001651,3735.75,688.57,860.03,186.37,76.33
O001652,7102.36,1326.79,1562.75,593.44,285.24
O001653,5222.48,1470.42,1002.93,535.1,75.29
O001654,6277.3,1399.04,1098.28,192.6,152.51
O001655,601.47,144.97,131.62,46.81,22.89
O001656,2144.75,462.62,399.96,148.91,69.59
O001657,2602.83,478.11,413.22,174.69,37.41
O001658,11597.06,2167.59,1711.45,534.61,396.23
O001659,8525.96,1665.6,1803.55,343.45,298.36
O001660,6546.53,1669.4,1020.4,572.15,123.86
O001661,18768.44,4201.49,3903.84,1813.27,509.56
O001662,3147.16,597.49,547.16,181.11,54.59
O001663,3102.14,597.58,470.39,213.14,61.99
O001664,2666.93,622.96,628.34,78.05,60.25
O001665,8933.3,1828.88,1937.93,434.42,305.3
O001666,7429.24,1245.75,1213.31,180.83,215.84
O001667,8230.5,2077.71,2100.53,775.25,151.41
O001668,441.37,108.72,103.06,22.8,9.46
O001669,15700.31,3211.16,3333.75,537.7,232.24
O001670,5917.97,1348.61,944.87,379.59,221.15
O001671,5217.97,1323.33,1258.71,245.64,66.04
O001672,3408.86,866.14,726.91,151.9,115.28
O001673,1090.26,214.71,228.26,45.84,29.42
O001674,4359.8,1114.59,788.85,330.68,71.61
O001675,1436.45,256.46,227.98,52.5,13.76
O001676,3005.8,774.09,634.93,264.22,29.81
O001677,2638.34,641.19,662.61,223.88,62.32
O001678,7796.24,1586.86,1495.89,558.54,76.51
O001679,6050.77,1514.31,1315.56,553.39,61.64
O001680,11637.35,2301.94,2466.92,505.81,274.71
O001681,9680.95,1897.76,2427.87,935.26,279.2
O001682,1737.86,426.17,311.37,121.75,35.87
O001683,806.19,209.73,151.24,42.03,26.35
O001684,8828.51,2231.75,1653.83,400.4,127.39
O001685,2094.66,549.71,383.07,147.24,76.19
O001686,6982.18,1174.38,1162.27,504.97,148.69
O001687,9939.45,2428.29,1795.09,525.55,225.58
O001688,8418.66,1744.83,1799.74,614.35,121.64
O001689,8618.77,1892.93,1836.71,288.16,135.64
O001690,3063.57,649.12,518.24,289.52,71.95
O001691,10117.92,2189.49,1529.79,555.66,324.26
O001692,2776.43,492.94,640.16,121.24,80.03
O001693,2639.03,548.34,459.65,207.09,81.43
O001694,6017.65,1214.71,951.44,212.71,133.3
O001695,4084.31,768.96,799.0,357.42,159.74
O001696,4987.18,1200.97,895.56,279.1,137.48
O001697,7468.02,1568.18,1429.64,729.24,223.08
O001698,2426.38,592.46,379.11,146.26,85.17
O001699,11633.82,2441.34,2412.57,485.87,285.02
O001700,5640.01,1373.59,1208.13,395.96,143.47
O001701,7647.54,1659.38,1541.27,358.7,253.74
O001702,7876.3,1552.21,1206.65,223.92,208.17
O001703,6882.6,1296.3,1304.79,630.47,198.83
O001704,9485.63,1729.52,1403.1,294.23,369.33
O001705,3164.95,718.52,602.16,246.62,58.66
O001706,9901.12,2642.1,1861.66,727.97,266.14
O001707,7731.52,1501.55,1216.9,651.93,176.94
O001708,10457.18,2332.15,1967.75,376.8,344.23
O001709,936.5,215.43,157.86,78.13,15.95
O001710,1422.9,401.48,324.3,92.75,59.82
O001711,12048.75,2398.97,2699.42,567.48,501.4
O001712,2766.86,543.84,602.59,85.01,68.16
O001713,10086.83,2421.82,1715.61,363.9,138.72
O001714,2449.45,568.38,371.98,140.83,83.4
O001715,4464.99,874.61,1057.0,215.39,150.35
O001716,4774.25,1085.63,966.42,317.2,124.33
O001717,886.64,208.32,177.89,35.88,31.89
O001718,8052.62,1974.58,1608.51,291.0,191.04
O001719,5813.75,1012.84,1074.33,320.7,90.91
O001720,13751.83,3742.2,2997.66,676.47,373.76
O001721,2692.12,654.17,642.14,191.24,88.71
O001722,6275.43,1428.45,1336.56,535.25,183.52
O001723,3371.99,794.85,688.87,287.9,59.53
O001724,1485.58,344.66,286.14,146.91,17.78
O001725,6191.26,1670.24,1000.25,316.35,141.58
O001726,4316.41,953.92,976.69,203.51,160.16
O001727,6738.99,1400.52,1350.34,213.5,131.39
O001728,7689.81,1520.28,1778.83,496.06,343.31
O001729,5301.35,983.32,973.0,315.37,151.15
O001730,12562.84,2791.43,1810.38,743.22,426.45
O001731,5724.87,1425.89,1162.88,196.91,232.37
O001732,5199.0,931.95,779.79,300.03,144.9
O001733,4425.2,861.77,878.25,218.5,83.74
O001734,7075.0,1405.0,1083.48,397.99,151.79
O001735,2142.04,469.38,391.32,176.59,65.22
O001736,1309.77,337.59,295.95,110.39,19.36
O001737,361.09,81.72,75.18,16.76,10.68
O001738,7773.16,1999.74,1737.21,379.47,131.44
O001739,1089.54,241.02,210.16,75.97,32.76
O001740,710.86,169.28,165.31,60.68,12.4
O001741,5813.28,1044.96,1222.49,295.65,106.92
O001742,2367.26,606.38,512.72,174.9,33.12
O001743,4962.53,1278.05,836.89,451.25,67.08
O001744,1742.6,406.75,428.78,92.34,51.76
O001745,529.52,100.6,89.61,48.98,8.01
O001746,2378.78,613.69,369.74,143.01,41.26
O001747,3415.63,676.25,739.2,293.98,108.32
O001748,10105.61,1826.06,1690.6,528.0,165.49
O001749,4043.34,720.65,724.82,334.14,47.9
O001750,4140.99,844.98,628.42,331.51,99.05
O001751,5245.88,1088.44,903.59,208.45,174.09
O001752,6927.57,1303.51,1403.58,378.79,119.84
O001753,2486.43,516.07,451.6,68.02,59.54
O001754,5714.52,1200.63,1292.82,303.44,87.05
O001755,366.66,71.9,62.9,23.67,10.37
O001756,3351.86,719.35,614.66,253.52,47.02
O001757,2717.47,683.97,532.91,200.29,44.48
O001758,4978.48,1326.1,956.03,301.98,55.86
O001759,8439.19,1616.09,1659.87,772.14,281.83
O001760,3771.77,947.6,748.79,209.62,57.11
O001761,9318.78,1789.27,1700.37,814.65,128.75
O001762,7898.62,1665.63,1661.28,348.15,183.47
O001763,4088.45,945.56,733.54,365.71,91.92
O001764,7186.67,1677.04,1339.64,332.75,180.34
O001765,6719.27,1441.27,1024.5,174.95,111.02
O001766,2404.83,660.34,418.65,145.2,79.06
O001767,3486.66,738.85,551.01,146.72,67.63
O001768,3216.65,690.51,528.77,341.66,39.62
O001769,14585.43,3927.94,3066.09,799.94,209.65
O001770,4513.24,761.29,887.56,321.65,37.76
O001771,749.3,194.68,149.73,42.43,26.05
O001772,1262.25,258.34,211.83,34.85,17.48
O001773,6464.89,948.05,982.12,241.42,202.6
O001774,1465.72,323.17,249.62,91.65,42.37
O001775,2178.46,389.69,444.62,168.0,54.85
O001776,3529.16,838.24,716.15,223.3,84.03
O001777,5414.69,1123.75,908.11,253.29,96.54
O001778,3364.33,692.46,752.33,321.28,72.92
O001779,12128.81,3181.62,2562.48,566.42,352.0
O001780,3639.45,863.03,887.3,175.45,130.16
O001781,547.73,128.03,107.18,40.41,5.64
O001782,2420.9,587.36,455.05,81.91,38.02
O001783,949.39,239.74,172.91,66.81,16.26
O001784,2291.13,485.82,482.78,196.2,68.22
O001785,1940.66,469.55,315.7,86.66,27.8
O001786,5099.03,1254.01,1013.98,413.21,71.03
O001787,8362.8,1780.94,1454.37,967.51,210.15
O001788,5218.28,1048.17,820.29,194.54,180.96
O001789,12711.61,3627.89,2551.49,599.91,361.64
O001790,3305.78,649.0,781.26,226.86,97.04
O001791,607.06,117.75,116.21,38.1,19.19
O001792,11163.95,2781.39,1781.39,418.1,179.06
O001793,2654.94,630.45,413.1,65.21,61.95
O001794,7778.45,1821.84,1236.65,450.1,207.83
O001795,3479.69,817.46,640.7,129.82,110.82
O001796,3783.18,780.51,575.55,267.31,58.35
O001797,8826.77,1980.48,1826.62,289.68,213.61
O001798,3893.29,1086.88,972.45,349.93,103.27
O001799,5344.65,1363.27,1290.92,242.04,141.2
O001800,3416.6,741.53,652.07,326.77,60.06
O001801,698.72,184.88,134.22,68.88,8.96
O001802,10111.52,1855.38,2244.74,419.51,231.44
O001803,2046.31,459.0,361.66,201.47,39.59
O001804,15053.9,2817.07,3283.11,1011.2,585.87
O001805,11477.03,2282.56,2092.55,984.7,359.34
O001806,5471.02,975.36,1057.01,458.25,63.68
O001807,2779.58,719.79,525.11,195.96,67.88
O001808,4958.39,1196.07,970.72,249.82,92.33
O001809,5490.16,1202.49,1142.31,324.04,68.99
O001810,1532.57,304.2,344.65,117.47,18.8
O001811,933.17,235.91,194.04,58.7,17.27
O001812,10410.95,2135.46,2222.94,754.98,307.0
O001813,4486.43,1029.14,636.74,169.81,42.3
O001814,5536.22,1071.62,1127.16,179.53,135.75
O001815,3428.74,796.54,756.56,133.52,75.49
O001816,1916.46,439.91,392.27,67.7,35.37
O001817,5924.3,1427.5,1151.15,255.05,115.4
O001818,4344.27,1222.62,1049.63,171.17,74.2
O001819,7736.43,1293.92,1507.58,618.11,135.7
O001820,2414.81,501.79,477.97,134.23,38.28
O001821,1897.59,405.77,314.94,77.98,53.94
O001822,1620.58,320.66,337.21,67.57,31.8
O001823,3111.31,715.05,520.72,119.15,34.85
O001824,485.62,85.91,73.75,23.39,11.72
O001825,4537.77,875.44,860.91,148.71,97.99
O001826,440.06,91.54,84.19,36.59,14.2
O001827,1726.51,331.78,304.96,120.23,66.36
O001828,9747.39,2151.86,1645.92,721.33,184.48
O001829,4046.14,798.06,687.76,129.41,82.95
O001830,2950.91,724.19,643.23,268.03,34.04
O001831,1810.49,409.22,401.08,78.72,19.55
O001832,2303.92,633.25,544.58,122.68,77.2
O001833,7171.41,1597.63,1652.36,352.47,123.57
O001834,4872.65,1083.0,1099.46,204.77,107.43
O001835,2515.93,667.73,445.59,117.33,30.62
O001836,260.88,50.21,38.93,13.04,4.69
O001837,2070.17,415.54,499.21,71.45,26.69
O001838,502.71,138.19,82.0,46.71,19.71
O001839,3086.34,645.78,659.9,205.69,86.76
O001840,1645.15,318.48,330.45,61.51,39.49
O001841,7051.34,1342.44,1082.51,337.19,174.79
O001842,7814.34,1674.86,1597.63,236.72,73.95
O001843,3697.63,797.18,763.03,391.21,97.21
O001844,8338.7,1492.76,1265.91,314.7,271.76
O001845,15411.0,3032.73,3124.43,1005.77,186.97
O001846,2298.38,557.86,393.77,183.42,37.55
O001847,2258.15,567.1,410.66,102.26,47.69
O001848,3382.42,629.67,729.06,98.8,48.87
O001849,18410.25,4253.7,2776.51,1327.99,660.78
O001850,2767.06,639.19,634.01,181.81,39.79
O001851,4988.64,1309.71,1233.82,476.76,221.47
O001852,8074.13,2085.23,1678.02,644.96,102.28
O001853,11516.75,2163.71,1668.62,665.59,196.44
O001854,7627.73,1752.42,1371.88,634.21,272.22
O001855,6769.73,1374.27,1373.0,473.43,158.01
O001856,2727.12,538.6,523.76,103.16,103.12
O001857,5069.36,1159.14,860.26,445.43,102.48
O001858,1439.39,346.31,353.35,139.97,26.15
O001859,5885.17,1036.05,917.78,296.0,76.83
O001860,5750.47,1445.08,823.84,211.51,105.91
O001861,1866.61,482.87,423.7,149.15,35.43
O001862,8507.74,1610.09,1923.82,227.1,202.34
O001863,11973.11,2750.44,2629.35,1072.49,459.94
O001864,9891.09,1966.75,2232.85,903.77,154.15
O001865,5248.8,1332.34,1032.6,213.34,120.98
O001866,11828.9,2902.87,2399.0,1066.67,320.2
O001867,7504.36,1913.03,1381.22,358.79,159.07
O001868,2087.23,598.58,443.32,189.14,39.87
O001869,4509.74,999.96,814.41,404.52,102.49
O001870,4951.77,873.17,852.71,404.6,143.78
O001871,4923.22,1271.66,944.0,385.35,118.75
O001872,470.58,96.01,84.96,49.04,6.7
O001873,11212.01,2180.05,2119.66,733.28,162.62
O001874,1303.93,299.46,280.26,105.81,30.76
O001875,4942.02,981.19,1148.29,450.82,88.69
O001876,3252.49,831.67,675.21,208.81,47.97
O001877,2868.2,698.2,643.08,197.95,66.23
O001878,3106.71,673.96,513.53,252.2,71.4
O001879,6485.18,1712.44,1518.62,396.77,61.54
O001880,2905.07,608.02,404.68,266.59,33.42
O001881,2632.46,530.46,615.11,184.43,42.51
O001882,1780.99,441.66,318.82,161.01,26.32
O001883,1824.28,363.17,299.84,84.9,66.52
O001884,6344.68,1338.42,1172.27,411.99,181.79
O001885,5250.8,910.27,1050.71,324.1,111.58
O001886,3592.25,916.44,658.66,161.51,67.63
O001887,3206.95,641.63,659.07,265.31,80.45
O001888,4035.86,1018.96,879.73,217.39,109.78
O001889,5945.81,1155.96,1046.56,201.19,213.17
O001890,433.73,89.78,88.87,45.82,10.46
O001891,3756.07,865.43,745.54,279.43,32.68
O001892,6444.04,1534.4,1412.54,473.51,201.23
O001893,499.44,108.54,92.75,19.94,16.9
O001894,1508.01,293.1,348.73,134.62,47.49
O001895,6786.49,1504.42,1480.54,453.4,277.56
O001896,5604.37,1498.59,1231.26,422.54,190.05
O001897,7286.7,1777.85,1143.91,329.68,78.93
O001898,3058.28,656.07,691.96,193.55,100.09
O001899,12196.24,2796.85,1945.55,959.7,372.51
O001900,1620.38,347.89,281.82,122.56,45.67
O001901,6469.11,1053.14,864.84,192.28,65.21
O001902,15307.14,3726.04,2951.49,860.93,391.73
O001903,2140.04,495.74,360.83,183.0,79.24
O001904,638.56,118.6,150.87,67.79,8.26
O001905,4892.61,1332.44,931.12,457.09,80.23
O001906,8124.56,1428.11,1330.53,710.52,122.64
O001907,1493.32,404.22,252.47,54.2,29.0
O001908,1697.9,404.01,379.74,99.43,31.95
O001909,633.58,165.01,138.55,52.11,21.72
O001910,6306.03,1109.21,1007.84,223.11,62.41
O001911,5528.52,1266.05,1094.08,476.68,82.65
O001912,6040.65,1313.52,1363.59,373.76,215.61
O001913,1368.32,371.69,318.44,115.71,33.64
O001914,4119.16,1042.11,844.62,239.9,120.06
O001915,2620.76,458.79,398.38,78.75,36.47
O001916,5892.06,1495.64,1076.4,190.75,149.68
O001917,16587.51,3248.56,3634.26,554.65,227.17
O001918,18414.7,3991.18,3880.4,1551.6,300.76
O001919,8672.36,1971.35,1911.32,420.87,80.92
O001920,1451.03,380.28,216.08,56.81,23.64
O001921,4346.68,869.83,713.51,299.68,45.28
O001922,10078.28,2285.7,1919.54,536.0,130.85
O001923,4378.94,940.13,699.05,289.05,60.66
O001924,3865.66,763.76,660.77,319.42,109.11
O001925,1627.77,376.55,248.85,137.92,52.96
O001926,503.31,131.56,97.41,37.46,7.2
O001927,3645.56,690.3,715.04,173.42,86.89
O001928,8769.02,2204.07,1403.42,762.38,178.8
O001929,690.29,147.74,148.7,48.44,16.02
O001930,3875.61,1060.08,881.07,224.43,59.4
O001931,3017.25,775.53,504.66,254.05,37.15
O001932,5030.15,1158.48,849.56,239.61,136.8
O001933,1063.86,274.26,228.6,82.69,46.12
O001934,6581.5,1295.01,1139.56,431.65,55.03
O001935,2852.74,639.27,545.85,215.5,47.55
O001936,2611.8,517.6,451.2,215.76,38.23
O001937,10016.1,2378.37,1609.18,422.98,390.52
O001938,982.23,196.37,168.51,77.12,8.7
O001939,10658.62,2449.86,2315.14,885.8,189.54
O001940,1301.02,314.14,309.75,107.27,34.86
O001941,1111.43,197.05,193.14,26.3,13.03
O001942,5295.0,1342.13,1069.52,353.5,60.61
O001943,10052.9,2156.49,2036.78,504.4,262.02
O001944,2023.08,359.23,254.65,86.0,31.64
O001945,1353.66,342.08,270.33,73.72,47.47
O001946,5437.96,1068.67,1176.14,183.68,71.76
O001947,1206.65,288.21,255.67,52.66,37.52
O001948,1432.99,351.98,295.01,104.12,19.6
O001949,11344.99,2650.0,1949.39,800.83,260.5
O001950,17633.58,3022.39,2276.68,638.04,466.9
O001951,8410.26,2438.37,1527.41,593.18,295.57
O001952,8836.23,2182.4,2060.78,645.22,191.2
O001953,5835.79,1324.3,1338.18,534.76,210.82
O001954,6251.41,1366.83,1091.5,175.79,191.48
O001955,1904.24,410.96,442.79,70.83,79.61
O001956,2567.36,730.09,526.96,110.18,89.65
O001957,6526.06,1345.38,1301.21,550.94,96.27
O001958,7862.9,1542.4,1406.5,387.76,182.33
O001959,6128.77,1365.06,1251.59,451.5,177.06
O001960,4603.48,933.63,1064.35,291.95,83.9
O001961,3262.43,796.64,486.55,141.67,99.77
O001962,8893.51,1916.19,2066.63,282.96,222.1
O001963,10990.88,2087.39,1895.45,907.86,133.17
O001964,8982.07,2346.08,1953.26,469.97,122.68
O001965,9453.73,2036.5,2245.38,881.04,198.03
O001966,8395.63,2309.39,1952.03,536.39,170.9
O001967,7649.38,2003.34,1278.07,654.57,79.83
O001968,1670.49,351.94,266.52,38.78,34.4
O001969,4263.03,1044.35,773.1,130.96,91.09
O001970,1442.25,260.91,226.03,78.46,28.39
O001971,1059.36,212.81,234.49,67.0,22.89
O001972,3954.06,788.44,757.59,115.96,106.49
O001973,6081.56,1483.02,1350.06,392.04,166.77
O001974,1800.71,386.79,430.97,161.85,45.54
O001975,5141.62,1346.45,934.94,233.77,167.4
O001976,9794.67,2239.69,2329.33,523.75,392.2
O001977,6086.03,1436.91,1354.49,339.86,137.03
O001978,3975.43,845.06,702.88,246.08,100.17
O001979,8626.76,1986.9,1796.41,644.97,203.91
O001980,3953.0,1042.87,635.52,366.56,128.43
O001981,3654.64,946.76,727.36,123.74,97.61
O001982,2681.56,588.58,528.16,217.8,64.88
O001983,1495.13,309.39,296.56,73.22,27.55
O001984,3214.25,649.35,476.25,142.98,77.12
O001985,1098.39,278.3,226.71,73.66,23.29
O001986,4443.4,1106.78,916.76,313.89,69.37
O001987,11690.37,2464.46,2649.64,513.38,345.47
O001988,2760.6,675.52,458.53,111.95,35.43
O001989,1770.89,380.39,404.63,81.41,22.38
O001990,4416.84,1046.82,764.04,299.87,138.24
O001991,3849.96,890.94,639.73,133.93,166.87
O001992,1152.4,242.43,280.83,91.52,31.15
O001993,1223.25,288.28,258.5,40.52,26.14
O001994,5137.65,982.69,986.82,323.82,67.99
O001995,1358.25,330.64,281.38,132.24,49.12
O001996,1784.24,388.02,353.35,136.3,53.17
O001997,6363.15,1379.69,1070.46,515.11,187.66
O001998,1142.25,208.47,192.96,65.21,38.37
O001999,1566.11,302.7,311.74,47.1,29.61
O002000,9444.92,2343.87,2168.45,456.19,219.82
O002001,6479.06,1322.04,1505.71,505.76,104.65
O002002,5443.5,1086.2,1062.01,388.1,62.66
O002003,5046.65,1110.85,1137.63,130.57,143.52
O002004,5925.69,1084.56,1018.0,485.91,135.06
O002005,1366.47,360.86,218.59,91.28,42.76
O002006,2442.9,487.45,480.07,179.54,62.13
O002007,2127.39,353.3,391.42,122.18,78.73
O002008,3408.6,677.69,690.68,142.39,97.28
O002009,7236.25,1355.45,1120.31,574.81,131.23
O002010,5790.12,919.48,866.08,214.36,139.12
O002011,6163.47,1223.9,1149.56,217.43,171.69
O002012,5959.0,1156.06,1031.58,202.59,61.31
O002013,5968.58,1244.38,1400.55,290.7,234.1
O002014,2143.75,438.93,520.41,158.9,53.32
O002015,3117.5,811.26,612.88,94.85,30.51
O002016,11439.77,2656.54,2413.87,418.18,426.32
O002017,8317.43,1958.55,1257.76,834.5,230.59
O002018,3700.91,966.43,852.32,159.74,133.4
O002019,5438.31,949.69,896.82,326.72,152.44
O002020,17156.71,3296.75,3734.02,1325.48,431.67
O002021,8115.91,1923.57,1291.25,626.68,281.55
O002022,4313.37,1216.38,690.81,273.0,136.26
O002023,5737.75,1346.77,1081.49,419.5,172.08
O002024,7121.65,1656.77,1604.02,365.31,180.86
O002025,4867.45,1264.17,875.91,332.28,85.1
O002026,3424.19,819.76,690.45,216.34,58.88
O002027,11306.88,1901.73,2428.25,825.61,153.44
O002028,1381.14,371.22,286.95,49.15,29.97
O002029,2392.55,603.27,556.03,79.65,43.26
O002030,9516.31,2632.45,1955.76,894.46,222.48
O002031,6784.27,1344.51,1516.13,445.03,245.4
O002032,1397.04,349.74,269.01,45.83,31.87
O002033,10571.53,1611.24,1385.71,496.84,161.12
O002034,8734.41,1302.02,1124.24,571.78,95.21
O002035,6486.16,1745.32,1018.87,590.73,165.86
O002036,6292.23,1377.21,1262.04,341.83,137.23
O002037,9639.53,1918.73,1694.88,649.47,263.71
O002038,8313.85,2146.49,1706.07,282.8,128.88
O002039,1826.05,414.08,337.21,97.31,47.0
O002040,2533.08,571.2,514.13,256.48,102.53
O002041,2143.63,392.22,349.33,120.07,38.26
O002042,8950.45,1940.38,2240.92,516.96,214.91
O002043,6662.57,1751.58,1339.87,249.94,262.28
O002044,7814.73,1831.97,1763.69,440.14,237.33
O002045,1434.99,362.49,225.89,60.11,35.22
O002046,2685.49,638.58,567.9,201.09,35.59
O002047,1745.84,429.0,381.65,56.75,46.76
O002048,3373.75,599.63,602.74,149.79,106.02
