order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel,product_name,category,unit_cost,standard_price,supplier,customer_name,region,province,customer_type,credit_level,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost,revenue,total_cost,profit,gross_margin_rate,order_month
O001189,2025-06-04,C0003,P1003,17,1628.63,已完成,王强,直销,步进电机A型,电机类,1120,1636.22,常州机电,上海客户003,华东,安徽,终端工厂,A,13272.59,3017.34,2703.34,873.01,515.37,27686.710000000003,20381.649999999998,7305.060000000005,0.2638471671065289,2025-06
O001190,2025-01-31,C0063,P1004,1,715.66,已完成,刘洋,经销,减速电机C型,电机类,541,716.52,苏州精工,福建客户063,华南,广东,终端工厂,A,357.58,81.61,76.67,23.77,5.61,715.66,545.24,170.41999999999996,0.23812983819131986,2025-01
O001191,2025-01-18,C0047,P1006,10,2351.67,已完成,王强,直销,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,云南客户047,西南,云南,经销商,A,11554.77,2225.78,2233.21,854.33,159.39,23516.7,17027.480000000003,6489.2199999999975,0.27594092708585805,2025-01
O001192,2025-09-24,C0041,P1008,27,725.98,已完成,刘洋,老客户复购,精密齿轮箱,传动部件,523,743.47,上海工控,福建客户041,华南,广东,终端工厂,A,9645.47,2451.01,1698.24,446.35,360.57,19601.46,14601.64,4999.82,0.2550738567433242,2025-09
O001193,2025-06-15,C0064,P1010,5,586.21,已完成,赵磊,老客户复购,联轴器套件,传动部件,456,621.63,上海工控,江苏客户064,华东,浙江,经销商,B,1571.36,288.02,283.83,113.12,39.91,2931.05,2296.24,634.8100000000004,0.21658108868835413,2025-06
O001194,2025-07-25,C0050,P1003,13,1547.95,已完成,刘洋,老客户复购,步进电机A型,电机类,1120,1636.22,常州机电,广东客户050,华南,广西,终端工厂,A,9927.8,2242.65,2153.19,527.53,314.47,20123.350000000002,15165.64,4957.710000000003,0.24636603746394126,2025-07
O001195,2025-09-13,C0102,P1007,7,1068.02,已完成,李娜,直销,变频控制器A型,控制器类,780,1044.88,南通华科,北京客户102,华北,天津,终端工厂,C,3926.33,782.95,805.15,176.54,68.99,7476.139999999999,5759.959999999999,1716.1800000000003,0.22955428871048433,2025-09
O001196,2025-09-28,C0102,P1008,39,727.04,已完成,李娜,展会线索,精密齿轮箱,传动部件,523,743.47,上海工控,北京客户102,华北,天津,终端工厂,C,14552.98,2479.38,2305.79,904.57,312.69,28354.559999999998,20555.41,7799.149999999998,0.2750580506274828,2025-09
O001197,2025-12-27,C0107,P1006,16,2269.61,已完成,陈敏,直销,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,安徽客户107,华东,安徽,经销商,B,19372.99,3732.19,2956.88,1014.12,467.19,36313.76,27543.37,8770.390000000003,0.2415169897030768,2025-12
O001198,2025-08-08,C0118,P1003,4,1590.74,已完成,李娜,老客户复购,步进电机A型,电机类,1120,1636.22,常州机电,浙江客户118,华东,浙江,终端工厂,B,3619.87,699.28,595.48,150.17,104.79,6362.96,5169.589999999999,1193.3700000000008,0.18754950526170222,2025-08
O001199,2025-05-15,C0114,P1014,75,42.19,已完成,王强,经销,工业线缆,配套耗材,34,41.43,南通华科,江苏客户114,华东,安徽,终端工厂,B,1631.58,419.12,297.8,102.12,31.35,3164.25,2481.97,682.2800000000002,0.21562139527534177,2025-05
O001200,2025-01-04,C0048,P1006,11,2251.36,已取消,赵磊,展会线索,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,江苏客户048,华东,山东,经销商,A,13080.63,2746.01,3113.7,681.33,356.76,24764.960000000003,19978.43,4786.5300000000025,0.19327832550506854,2025-01
O001201,2025-07-24,C0100,P1003,11,1566.06,退货,刘洋,直销,步进电机A型,电机类,1120,1636.22,常州机电,福建客户100,华南,广东,设备集成商,A,8732.84,1949.96,1650.28,601.61,214.42,17226.66,13149.11,4077.5499999999993,0.23669997550308647,2025-07
O001202,2025-08-29,C0062,P1012,37,351.34,已完成,王强,展会线索,不锈钢轴套,机加工件,315,371.9,南通华科,浙江客户062,华东,上海,经销商,C,8167.33,1433.86,1784.47,461.75,230.52,12999.58,12077.93,921.6499999999996,0.07089844441128096,2025-08
O001203,2025-01-21,C0107,P1009,21,680.08,已完成,刘洋,经销,同步带轮组件,传动部件,565,711.1,南通华科,安徽客户107,华东,安徽,经销商,B,7368.63,2042.64,1272.03,574.73,160.64,14281.68,11418.67,2863.01,0.20046731196890002,2025-01
O001204,2025-08-31,C0038,P1004,15,725.48,已取消,刘洋,老客户复购,减速电机C型,电机类,541,716.52,苏州精工,江苏客户038,华东,安徽,终端工厂,A,7121.12,1279.67,891.06,359.24,99.66,10882.2,9750.75,1131.4500000000007,0.103972542316811,2025-08
O001205,2025-01-15,C0007,P1001,9,800.93,已完成,张伟,展会线索,伺服电机A型,电机类,522,799.93,南通华科,福建客户007,华南,广西,终端工厂,A,3259.47,586.67,615.18,263.95,67.98,7208.37,4793.249999999999,2415.120000000001,0.33504384486367944,2025-01
O001206,2025-09-01,C0014,P1006,17,2409.77,已完成,刘洋,老客户复购,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,江苏客户014,华东,上海,设备集成商,B,21559.87,4557.87,3344.17,769.04,537.68,40966.09,30768.629999999997,10197.46,0.24892441529079296,2025-09
O001207,2025-04-21,C0013,P1002,4,971.92,已完成,赵磊,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,湖北客户013,华中,湖北,设备集成商,B,1814.77,363.09,281.08,135.41,54.35,3887.68,2648.7,1238.98,0.318693925425961,2025-04
O001208,2025-06-10,C0016,P1007,6,1065.77,已完成,赵磊,展会线索,变频控制器A型,控制器类,780,1044.88,南通华科,北京客户016,华北,天津,终端工厂,B,2967.96,730.57,735.31,314.87,117.2,6394.62,4865.91,1528.71,0.2390618989087702,2025-06
O001209,2025-07-01,C0109,P1003,17,1597.37,已完成,王强,经销,步进电机A型,电机类,1120,1636.22,常州机电,浙江客户109,华东,安徽,经销商,B,13341.48,2523.98,2082.71,830.22,388.17,27155.289999999997,19166.559999999998,7988.73,0.29418687850507214,2025-07
O001210,2025-11-07,C0081,P1005,7,1375.64,已完成,张伟,直销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,安徽客户081,华东,江苏,经销商,B,4836.77,918.68,883.42,362.65,112.51,9629.480000000001,7114.030000000001,2515.4500000000007,0.2612238667093135,2025-11
O001211,2025-12-24,C0064,P1010,30,552.81,已完成,赵磊,直销,联轴器套件,传动部件,456,621.63,上海工控,江苏客户064,华东,浙江,经销商,B,9102.94,1826.38,2177.85,524.59,215.45,16584.3,13847.210000000001,2737.0899999999983,0.16504103278401852,2025-12
O001212,2025-08-09,C0033,P1016,102,96.39,已完成,李娜,经销,密封圈套装,配套耗材,83,101.3,苏州精工,江苏客户033,华东,浙江,终端工厂,B,5433.95,1277.08,976.31,217.1,89.82,9831.78,7994.26,1837.5200000000004,0.1868959639048067,2025-08
O001213,2025-01-29,C0052,P1014,100,39.26,已完成,陈敏,直销,工业线缆,配套耗材,34,41.43,南通华科,广西客户052,华南,广西,终端工厂,A,2108.94,524.31,419.05,182.38,22.03,3926.0,3256.7100000000005,669.2899999999995,0.17047631176770237,2025-01
O001214,2025-05-02,C0063,P1002,9,1049.42,已完成,刘洋,展会线索,伺服电机B型,电机类,690,1040.91,南通华科,福建客户063,华南,广东,终端工厂,A,3877.03,1075.28,668.19,142.39,72.57,9444.78,5835.46,3609.3200000000006,0.38214971656301155,2025-05
O001215,2025-05-07,C0075,P1012,29,356.94,已完成,张伟,经销,不锈钢轴套,机加工件,315,371.9,南通华科,江苏客户075,华东,上海,终端工厂,A,6416.31,1536.17,1099.93,397.29,130.52,10351.26,9580.220000000001,771.039999999999,0.07448755030788513,2025-05
O001216,2025-07-10,C0103,P1004,8,727.61,已完成,刘洋,老客户复购,减速电机C型,电机类,541,716.52,苏州精工,上海客户103,华东,上海,终端工厂,A,3074.93,534.01,643.97,122.07,63.3,5820.88,4438.28,1382.6000000000004,0.2375242231415182,2025-07
O001217,2025-07-23,C0074,P1008,4,717.14,已完成,张伟,直销,精密齿轮箱,传动部件,523,743.47,上海工控,安徽客户074,华东,浙江,终端工厂,B,1337.2,339.23,294.34,98.04,44.38,2868.56,2113.19,755.3699999999999,0.26332724433165067,2025-07
O001218,2025-09-06,C0085,P1011,20,503.63,已完成,王强,直销,铝合金支架,机加工件,393,502.7,无锡智造,浙江客户085,华东,山东,终端工厂,A,5375.9,1309.37,898.9,302.3,73.27,10072.6,7959.74,2112.8600000000006,0.20976311975061063,2025-09
O001219,2025-09-06,C0050,P1001,13,758.58,已完成,李娜,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,广东客户050,华南,广西,终端工厂,A,4498.84,1100.02,960.11,392.78,94.98,9861.54,7046.73,2814.8100000000013,0.2854331067967073,2025-09
O001220,2025-03-19,C0056,P1010,37,578.15,已完成,陈敏,展会线索,联轴器套件,传动部件,456,621.63,上海工控,山东客户056,华东,山东,设备集成商,A,11577.93,2396.63,2643.33,577.95,300.45,21391.55,17496.29,3895.2599999999984,0.18209339669168426,2025-03
O001221,2025-01-31,C0034,P1011,44,483.1,已完成,张伟,展会线索,铝合金支架,机加工件,393,502.7,无锡智造,广东客户034,华南,广东,经销商,A,12018.19,3015.46,2183.56,587.04,243.39,21256.4,18047.640000000003,3208.7599999999984,0.15095500649216229,2025-01
O001222,2025-01-29,C0056,P1011,36,478.79,已完成,赵磊,直销,铝合金支架,机加工件,393,502.7,无锡智造,山东客户056,华东,山东,设备集成商,A,9229.73,2252.86,2206.56,334.6,231.21,17236.440000000002,14254.96,2981.480000000003,0.17297539399087067,2025-01
O001223,2025-11-22,C0008,P1009,44,700.5,已完成,赵磊,直销,同步带轮组件,传动部件,565,711.1,南通华科,天津客户008,华北,北京,设备集成商,C,17644.75,3132.53,3222.65,1395.71,570.42,30822.0,25966.059999999998,4855.940000000002,0.15754785542794117,2025-11
O001224,2025-03-23,C0034,P1012,29,363.56,已完成,赵磊,直销,不锈钢轴套,机加工件,315,371.9,南通华科,广东客户034,华南,广东,经销商,A,6133.56,1109.88,971.4,374.65,72.3,10543.24,8661.789999999999,1881.4500000000007,0.17845083674468198,2025-03
O001225,2025-04-24,C0107,P1002,1,983.56,已完成,张伟,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,安徽客户107,华东,安徽,经销商,B,438.11,114.77,100.08,43.77,6.48,983.56,703.21,280.3499999999999,0.2850359917036072,2025-04
O001226,2025-03-17,C0018,P1002,12,991.84,已取消,张伟,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,上海客户018,华东,山东,经销商,B,5297.66,1407.42,1186.24,514.27,236.21,11902.08,8641.8,3260.2800000000007,0.2739252298757865,2025-03
O001227,2025-05-16,C0030,P1007,7,1039.51,已完成,王强,直销,变频控制器A型,控制器类,780,1044.88,南通华科,福建客户030,华南,广西,设备集成商,A,3857.18,825.7,647.81,254.23,106.08,7276.57,5691.0,1585.5699999999997,0.21790074169560655,2025-05
O001228,2025-09-08,C0114,P1002,2,1023.53,已完成,陈敏,展会线索,伺服电机B型,电机类,690,1040.91,南通华科,江苏客户114,华东,安徽,终端工厂,B,901.87,229.43,145.68,86.55,11.22,2047.06,1374.75,672.31,0.328427110099362,2025-09
O001229,2025-09-07,C0031,P1002,1,980.85,已完成,刘洋,直销,伺服电机B型,电机类,690,1040.91,南通华科,山东客户031,华东,上海,经销商,A,462.16,118.46,72.58,32.49,7.25,980.85,692.94,287.90999999999997,0.2935311209665086,2025-09
O001230,2025-07-05,C0074,P1009,17,728.02,已完成,赵磊,经销,同步带轮组件,传动部件,565,711.1,南通华科,安徽客户074,华东,浙江,终端工厂,B,6814.57,1632.28,1498.72,564.66,198.62,12376.34,10708.85,1667.4899999999998,0.13473207749625493,2025-07
O001231,2025-09-22,C0090,P1014,45,41.41,已完成,陈敏,老客户复购,工业线缆,配套耗材,34,41.43,南通华科,河北客户090,华北,北京,终端工厂,B,976.89,211.37,198.61,66.36,31.18,1863.4499999999998,1484.4099999999999,379.03999999999996,0.20340765783895462,2025-09
O001232,2025-03-15,C0029,P1003,13,1603.33,已取消,李娜,老客户复购,步进电机A型,电机类,1120,1636.22,常州机电,云南客户029,西南,四川,终端工厂,B,9357.65,1859.26,1877.61,427.8,321.11,20843.29,13843.43,6999.860000000001,0.3358327787983567,2025-03
O001233,2025-11-27,C0040,P1014,83,39.66,已完成,刘洋,老客户复购,工业线缆,配套耗材,34,41.43,南通华科,浙江客户040,华东,江苏,终端工厂,A,1912.08,464.12,292.94,160.52,16.46,3291.7799999999997,2846.12,445.65999999999985,0.1353857183651398,2025-11
O001234,2025-08-23,C0098,P1012,27,357.19,已取消,张伟,经销,不锈钢轴套,机加工件,315,371.9,南通华科,福建客户098,华南,广西,设备集成商,C,5549.89,1367.42,873.54,172.8,59.31,9644.13,8022.960000000001,1621.1699999999983,0.16809914424629266,2025-08
O001235,2025-04-25,C0052,P1003,14,1556.52,已完成,张伟,展会线索,步进电机A型,电机类,1120,1636.22,常州机电,广西客户052,华南,广西,终端工厂,A,10633.41,2724.49,2090.56,787.21,222.05,21791.28,16457.719999999998,5333.560000000001,0.2447566182436278,2025-04
O001236,2025-04-20,C0050,P1004,7,693.7,已完成,张伟,老客户复购,减速电机C型,电机类,541,716.52,苏州精工,广东客户050,华南,广西,终端工厂,A,2355.04,459.35,580.54,90.27,97.1,4855.900000000001,3582.2999999999997,1273.6000000000008,0.26227887724211796,2025-04
O001237,2025-04-22,C0036,P1010,13,639.44,已完成,刘洋,老客户复购,联轴器套件,传动部件,456,621.63,上海工控,北京客户036,华北,河北,终端工厂,C,3772.83,951.31,930.32,230.1,133.14,8312.720000000001,6017.7,2295.0200000000013,0.2760853246590768,2025-04
O001238,2025-05-03,C0113,P1013,36,161.35,已完成,刘洋,经销,CNC定制件,机加工件,138,172.93,南通华科,安徽客户113,华东,浙江,经销商,B,3254.47,687.06,556.95,254.03,51.47,5808.599999999999,4803.98,1004.6199999999999,0.17295389594738836,2025-05
O001239,2025-07-16,C0096,P1002,4,981.49,已完成,李娜,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,天津客户096,华北,北京,经销商,C,1789.35,496.63,330.2,116.98,77.93,3925.96,2811.0899999999997,1114.8700000000003,0.2839738560759662,2025-07
O001240,2025-07-27,C0016,P1011,12,489.46,已完成,李娜,直销,铝合金支架,机加工件,393,502.7,无锡智造,北京客户016,华北,天津,终端工厂,B,3098.08,669.53,705.81,152.23,49.96,5873.5199999999995,4675.61,1197.9099999999999,0.20395095275065037,2025-07
O001241,2025-07-10,C0038,P1012,27,357.67,已完成,赵磊,展会线索,不锈钢轴套,机加工件,315,371.9,南通华科,江苏客户038,华东,安徽,终端工厂,A,5633.04,1378.14,872.57,271.24,98.44,9657.09,8253.43,1403.6599999999999,0.14535020383987307,2025-07
O001242,2025-05-03,C0114,P1012,37,373.42,已完成,张伟,老客户复购,不锈钢轴套,机加工件,315,371.9,南通华科,江苏客户114,华东,安徽,终端工厂,B,7511.44,1856.14,1368.29,500.65,173.61,13816.54,11410.13,2406.4100000000017,0.17416878610708625,2025-05
O001243,2025-09-29,C0069,P1007,17,978.34,已完成,王强,直销,变频控制器A型,控制器类,780,1044.88,南通华科,山东客户069,华东,安徽,设备集成商,B,8509.19,1803.28,1461.73,282.44,237.63,16631.78,12294.27,4337.509999999998,0.2607964992321927,2025-09
O001244,2025-07-02,C0098,P1002,1,987.45,已完成,赵磊,展会线索,伺服电机B型,电机类,690,1040.91,南通华科,福建客户098,华南,广西,设备集成商,C,474.22,89.67,94.48,48.75,6.04,987.45,713.16,274.2900000000001,0.27777608992860403,2025-07
O001245,2025-11-07,C0080,P1014,10,39.82,已取消,王强,经销,工业线缆,配套耗材,34,41.43,南通华科,广西客户080,华南,广东,终端工厂,B,227.47,55.75,34.94,16.82,7.84,398.2,342.82,55.379999999999995,0.13907584128578604,2025-11
O001246,2025-10-08,C0105,P1004,11,665.56,已完成,李娜,直销,减速电机C型,电机类,541,716.52,苏州精工,安徽客户105,华东,安徽,设备集成商,B,3742.28,1007.71,730.28,146.75,90.77,7321.16,5717.79,1603.37,0.21900491178993492,2025-10
O001247,2025-04-30,C0031,P1015,19,73.87,已完成,张伟,经销,传感器支架,配套耗材,70,84.31,苏州精工,山东客户031,华东,上海,经销商,A,834.11,201.26,134.54,56.84,17.29,1403.5300000000002,1244.0399999999997,159.49000000000046,0.11363490627204295,2025-04
O001248,2025-07-29,C0027,P1005,16,1470.44,已完成,陈敏,老客户复购,PLC控制器标准版,控制器类,980,1458.49,苏州精工,浙江客户027,华东,浙江,终端工厂,A,10441.22,2066.18,1907.88,502.67,377.16,23527.04,15295.109999999999,8231.930000000002,0.34989229414324974,2025-07
O001249,2025-03-21,C0009,P1003,3,1675.13,已完成,王强,经销,步进电机A型,电机类,1120,1636.22,常州机电,安徽客户009,华东,浙江,终端工厂,A,2150.07,527.54,392.37,190.94,65.87,5025.39,3326.79,1698.6000000000004,0.33800361762967657,2025-03
O001250,2025-12-12,C0032,P1002,2,1038.93,已完成,王强,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,天津客户032,华北,天津,设备集成商,B,914.03,221.32,172.42,90.9,33.13,2077.86,1431.8000000000002,646.06,0.3109256639042091,2025-12
O001251,2025-03-21,C0003,P1008,19,723.42,已取消,李娜,直销,精密齿轮箱,传动部件,523,743.47,上海工控,上海客户003,华东,安徽,终端工厂,A,6698.17,1715.36,1487.88,462.03,82.84,13744.98,10446.28,3298.699999999999,0.2399930738349564,2025-03
O001252,2025-08-27,C0037,P1011,36,486.48,已完成,李娜,展会线索,铝合金支架,机加工件,393,502.7,无锡智造,福建客户037,华南,广东,经销商,B,9572.53,1999.33,1873.29,659.37,256.96,17513.28,14361.480000000001,3151.7999999999975,0.17996628843940127,2025-08
O001253,2025-08-15,C0070,P1016,88,93.23,已完成,王强,经销,密封圈套装,配套耗材,83,101.3,苏州精工,四川客户070,西南,四川,设备集成商,B,5020.42,1174.16,778.29,178.11,118.62,8204.24,7269.599999999999,934.6400000000003,0.11392158201125276,2025-08
O001254,2025-05-29,C0064,P1005,5,1262.9,已完成,王强,展会线索,PLC控制器标准版,控制器类,980,1458.49,苏州精工,江苏客户064,华东,浙江,经销商,B,3238.0,812.28,526.72,137.05,84.47,6314.5,4798.52,1515.9799999999996,0.2400791828331617,2025-05
O001255,2025-04-24,C0080,P1011,17,502.82,已完成,王强,老客户复购,铝合金支架,机加工件,393,502.7,无锡智造,广西客户080,华南,广东,终端工厂,B,4476.77,908.51,831.79,138.68,47.49,8547.94,6403.240000000001,2144.7,0.2509025566393774,2025-04
